Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4332,CA-2020-107909,01/09/2020,06-Sep-20,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,$20.0,1,0.00%,$7
4333,CA-2020-107909,01/09/2020,06-Sep-20,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,$22.9,5,20.00%,$8
7696,CA-2020-107958,02/07/2020,05-Jul-20,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",$164.0,5,20.00%,$59
7697,CA-2020-107958,02/07/2020,05-Jul-20,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,$5.2,4,80.00%,($8)
6192,CA-2020-107986,13/12/2020,13-Dec-20,Same Day,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,$31.4,3,0.00%,$8
5900,CA-2020-108000,12/01/2020,16-Jan-20,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,$9.8,1,0.00%,$5
7390,CA-2020-108035,29/11/2020,03-Dec-20,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",$390.4,2,20.00%,$49
7391,CA-2020-108035,29/11/2020,03-Dec-20,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",$101.5,5,20.00%,$19
2546,CA-2020-108070,16/04/2020,20-Apr-20,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Jose,California,95123,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$205.9,4,0.00%,$2
2547,CA-2020-108070,16/04/2020,20-Apr-20,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Jose,California,95123,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,$102.8,1,15.00%,($6)
4776,CA-2020-108091,16/11/2020,21-Nov-20,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,92025,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,$23.4,4,0.00%,$6
4076,CA-2020-108112,15/11/2020,20-Nov-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,33023,South,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",$339.1,4,20.00%,$0
4075,CA-2020-108112,15/11/2020,20-Nov-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,33023,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",$220.1,4,20.00%,$55
7738,CA-2020-108287,18/12/2020,20-Dec-20,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,$12.7,9,20.00%,$1
1509,CA-2020-108294,10/12/2020,10-Dec-20,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,$34.5,3,0.00%,$16
2780,CA-2020-108322,30/04/2020,05-May-20,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,$2.4,3,20.00%,$1
2779,CA-2020-108322,30/04/2020,05-May-20,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,$23.7,8,20.00%,$6
206,CA-2020-108329,09/12/2020,14-Dec-20,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,$444.8,4,20.00%,$44
2638,CA-2020-108441,12/06/2020,18-Jun-20,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",$19.0,4,0.00%,$9
2640,CA-2020-108441,12/06/2020,18-Jun-20,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,$64.1,3,0.00%,$17
2639,CA-2020-108441,12/06/2020,18-Jun-20,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,$13.1,3,20.00%,$4
2641,CA-2020-108441,12/06/2020,18-Jun-20,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,$858.2,4,10.00%,$143
5348,CA-2020-108539,21/03/2020,23-Mar-20,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,$8.5,2,20.00%,$3
5346,CA-2020-108539,21/03/2020,23-Mar-20,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,$725.8,4,0.00%,$210
5347,CA-2020-108539,21/03/2020,23-Mar-20,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",$10.9,3,20.00%,$4
2601,CA-2020-108553,23/04/2020,29-Apr-20,Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,10024,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",$122.7,7,0.00%,$37
2600,CA-2020-108553,23/04/2020,29-Apr-20,Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,10024,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,$121.9,2,0.00%,$35
1624,CA-2020-108560,08/07/2020,15-Jul-20,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,$50.0,2,0.00%,$11
1621,CA-2020-108560,08/07/2020,15-Jul-20,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",$198.5,2,0.00%,$99
1622,CA-2020-108560,08/07/2020,15-Jul-20,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",$786.5,8,0.00%,$385
1623,CA-2020-108560,08/07/2020,15-Jul-20,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",$23.2,2,20.00%,$8
2406,CA-2020-108574,07/10/2020,11-Oct-20,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,$128.7,7,20.00%,($29)
2405,CA-2020-108574,07/10/2020,11-Oct-20,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,"$1,115.9",9,0.00%,$201
2407,CA-2020-108574,07/10/2020,11-Oct-20,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",$79.9,10,20.00%,$27
5183,CA-2020-108749,12/09/2020,15-Sep-20,First Class,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,$45.8,3,0.00%,$23
5182,CA-2020-108749,12/09/2020,15-Sep-20,First Class,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,$45.4,7,0.00%,$22
9377,CA-2020-108756,25/12/2020,29-Dec-20,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,East Orange,New Jersey,7017,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,$31.8,3,0.00%,$14
5298,CA-2020-108791,27/07/2020,31-Jul-20,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,$543.9,8,0.00%,$136
5297,CA-2020-108791,27/07/2020,31-Jul-20,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,$14.9,1,0.00%,$4
5411,CA-2020-108854,08/12/2020,14-Dec-20,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",$42.8,1,0.00%,$11
5408,CA-2020-108854,08/12/2020,14-Dec-20,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,$87.9,4,0.00%,$40
5409,CA-2020-108854,08/12/2020,14-Dec-20,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",$22.4,1,20.00%,$8
5410,CA-2020-108854,08/12/2020,14-Dec-20,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,$90.5,3,20.00%,$34
718,CA-2020-108910,24/09/2020,29-Sep-20,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",$103.1,3,20.00%,$24
9594,CA-2020-108931,14/09/2020,19-Sep-20,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,$8.6,2,0.00%,$4
9595,CA-2020-108931,14/09/2020,19-Sep-20,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,$11.6,2,0.00%,$6
9348,CA-2020-109085,17/02/2020,20-Feb-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,$899.4,5,30.00%,($13)
9346,CA-2020-109085,17/02/2020,20-Feb-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,$57.6,1,40.00%,($12)
9344,CA-2020-109085,17/02/2020,20-Feb-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",$456.0,5,40.00%,($106)
9347,CA-2020-109085,17/02/2020,20-Feb-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,$30.1,2,20.00%,$8
9345,CA-2020-109085,17/02/2020,20-Feb-20,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",$5.7,5,70.00%,($5)
5653,CA-2020-109099,06/10/2020,11-Oct-20,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,$41.0,1,0.00%,$20
7293,CA-2020-109183,04/12/2020,09-Dec-20,Standard Class,LR-16915,Lena Radford,Consumer,United States,Nashville,Tennessee,37211,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,$649.0,2,50.00%,($273)
6922,CA-2020-109211,04/04/2020,10-Apr-20,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,New York City,New York,10011,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,$17.0,1,0.00%,$8
8039,CA-2020-109393,30/06/2020,02-Jul-20,Second Class,JC-15775,John Castell,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",$436.0,3,15.00%,$5
2566,CA-2020-109589,21/12/2020,24-Dec-20,First Class,BD-11635,Brian Derr,Consumer,United States,Bowling Green,Kentucky,42104,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,$71.0,4,0.00%,$28
2351,CA-2020-109701,02/12/2020,03-Dec-20,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",$10.9,2,0.00%,$5
2352,CA-2020-109701,02/12/2020,03-Dec-20,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,$79.5,3,0.00%,$22
2353,CA-2020-109701,02/12/2020,03-Dec-20,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,$10.1,6,0.00%,$5
2349,CA-2020-109701,02/12/2020,03-Dec-20,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,$9.0,6,20.00%,$3
2350,CA-2020-109701,02/12/2020,03-Dec-20,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,$69.5,2,20.00%,$23
4211,CA-2020-109715,09/12/2020,14-Dec-20,Standard Class,AH-10585,Angele Hood,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,$16.0,2,20.00%,$5
3197,CA-2020-109750,22/07/2020,28-Jul-20,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,New York City,New York,10009,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",$30.0,3,0.00%,$14
3564,CA-2020-109757,04/09/2020,09-Sep-20,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",$11.5,4,20.00%,$4
3563,CA-2020-109757,04/09/2020,09-Sep-20,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,$4.4,2,70.00%,($3)
3562,CA-2020-109757,04/09/2020,09-Sep-20,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,$25.6,5,70.00%,($20)
3561,CA-2020-109757,04/09/2020,09-Sep-20,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,$8.3,4,20.00%,$1
2572,CA-2020-109778,16/07/2020,21-Jul-20,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Woodstock,Illinois,60098,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",$2.9,2,20.00%,$1
1521,CA-2020-109946,16/04/2020,21-Apr-20,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10001419,Office Supplies,Art,Newell 325,$16.5,5,20.00%,$2
3651,CA-2020-109960,09/12/2020,11-Dec-20,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",$104.9,6,0.00%,$42
3653,CA-2020-109960,09/12/2020,11-Dec-20,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,$33.7,4,0.00%,$16
3654,CA-2020-109960,09/12/2020,11-Dec-20,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,$14.9,3,0.00%,$7
3652,CA-2020-109960,09/12/2020,11-Dec-20,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,$34.7,5,0.00%,$12
9335,CA-2020-110198,01/05/2020,02-May-20,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,$314.4,3,20.00%,($16)
9336,CA-2020-110198,01/05/2020,02-May-20,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,$4.6,2,20.00%,$1
3896,CA-2020-110212,01/05/2020,05-May-20,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,71854,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",$48.9,5,0.00%,$18
9242,CA-2020-110310,27/10/2020,02-Nov-20,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,$6.6,3,20.00%,$1
9240,CA-2020-110310,27/10/2020,02-Nov-20,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,$56.8,7,20.00%,$21
9241,CA-2020-110310,27/10/2020,02-Nov-20,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,$5.6,3,70.00%,($4)
3254,CA-2020-110373,27/10/2020,30-Oct-20,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,$27.2,2,20.00%,$2
3253,CA-2020-110373,27/10/2020,30-Oct-20,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,$7.1,3,20.00%,$2
1266,CA-2020-110380,02/09/2020,07-Sep-20,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,$6.6,3,0.00%,$2
4264,CA-2020-110429,03/11/2020,08-Nov-20,Standard Class,DM-13015,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",$11.7,3,70.00%,($8)
6365,CA-2020-110443,21/11/2020,25-Nov-20,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,$51.8,8,0.00%,$25
6364,CA-2020-110443,21/11/2020,25-Nov-20,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White","$1,040.0",1,20.00%,$104
6363,CA-2020-110443,21/11/2020,25-Nov-20,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,$150.8,5,20.00%,$57
420,CA-2020-110478,04/03/2020,09-Mar-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,$9.3,4,0.00%,$3
421,CA-2020-110478,04/03/2020,09-Mar-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",$15.3,1,0.00%,$7
8392,CA-2020-110625,23/12/2020,30-Dec-20,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,6810,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,$27.5,2,0.00%,$10
7652,CA-2020-110821,07/08/2020,08-Aug-20,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081,Central,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,$119.4,3,20.00%,($13)
7653,CA-2020-110821,07/08/2020,08-Aug-20,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,$118.2,2,20.00%,($25)
2836,CA-2020-110842,11/11/2020,16-Nov-20,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,$10.9,1,0.00%,$3
2837,CA-2020-110842,11/11/2020,16-Nov-20,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,$19.4,3,0.00%,$9
2838,CA-2020-110842,11/11/2020,16-Nov-20,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,$121.6,5,20.00%,$40
4904,CA-2020-110884,07/03/2020,12-Mar-20,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",$91.6,3,0.00%,$42
4903,CA-2020-110884,07/03/2020,12-Mar-20,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,$25.9,6,20.00%,$9
1966,CA-2020-110905,10/09/2020,15-Sep-20,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,$24.2,2,0.00%,$7
1961,CA-2020-110905,10/09/2020,15-Sep-20,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,$296.9,5,0.00%,$53
1962,CA-2020-110905,10/09/2020,15-Sep-20,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,$112.8,6,0.00%,$7
1965,CA-2020-110905,10/09/2020,15-Sep-20,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,$286.3,3,0.00%,$17
1960,CA-2020-110905,10/09/2020,15-Sep-20,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",$34.0,3,0.00%,$15
1959,CA-2020-110905,10/09/2020,15-Sep-20,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,$16.2,3,0.00%,$8
1963,CA-2020-110905,10/09/2020,15-Sep-20,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,$13.7,3,0.00%,$7
1964,CA-2020-110905,10/09/2020,15-Sep-20,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,$24.9,5,0.00%,$12
4138,CA-2020-110926,19/11/2020,23-Nov-20,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Alexandria,Virginia,22304,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,$25.1,7,0.00%,$13
9589,CA-2020-110940,23/07/2020,28-Jul-20,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Wheeling,Illinois,60090,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$121.5,4,20.00%,$15
673,CA-2020-111178,15/06/2020,22-Jun-20,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Quincy,Illinois,62301,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,$19.6,5,20.00%,$2
6904,CA-2020-111220,02/09/2020,08-Sep-20,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,$5.6,2,80.00%,($15)
6903,CA-2020-111220,02/09/2020,08-Sep-20,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,$16.0,4,20.00%,$6
6905,CA-2020-111220,02/09/2020,08-Sep-20,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",$235.9,5,20.00%,($44)
